resource,status,case_id,timestamp,activity
System,completed,67239,12/01/21 13:07, Lab 1 - Data Integration
System,completed,37389,12/01/21 13:07, Lab 4 - Data Integration
H5P,viewed,37389,12/01/21 12:57, Lab 4 - Data Integration
System,completed,58769,12/01/21 12:34, Lab 4 - Data Integration - mindmap
URL,viewed,58769,12/01/21 12:34, Lab 4 - Data Integration - mindmap
System,completed,58769,12/01/21 12:33, Lab 4 - Data Integration
H5P,viewed,5359,12/01/21 12:21, Lab 4 - Data Integration
System,completed,5359,12/01/21 12:21, Lab 4 - Data Integration
System,completed,5359,12/01/21 12:21, Lab 3 - Data Integration - mindmap
URL,viewed,5359,12/01/21 12:21, Lab 3 - Data Integration - mindmap
System,completed,5359,12/01/21 12:20, Lab 3 - Data Integration
System,completed,37389,12/01/21 12:19, Lab 3 - Data Integration - mindmap
URL,viewed,37389,12/01/21 12:19, Lab 3 - Data Integration - mindmap
H5P,viewed,37389,12/01/21 12:19, Lab 4 - Data Integration
System,completed,37389,12/01/21 12:19, Lab 4 - Data Integration
System,completed,37389,12/01/21 12:19, Lab 3 - Data Integration
H5P,viewed,58769,12/01/21 12:19, Lab 4 - Data Integration
System,completed,58769,12/01/21 12:19, Lab 4 - Data Integration
System,completed,58769,12/01/21 12:18, Lab 3 - Data Integration - mindmap
URL,viewed,58769,12/01/21 12:18, Lab 3 - Data Integration - mindmap
System,completed,58769,12/01/21 12:18, Lab 3 - Data Integration
System,completed,50730,12/01/21 12:13, Lab 2 - Data Integration - mindmap
URL,viewed,50730,12/01/21 12:13, Lab 2 - Data Integration - mindmap
System,completed,50730,12/01/21 12:13, Lab 1 - Data Integration - mindmap
URL,viewed,50730,12/01/21 12:13, Lab 1 - Data Integration - mindmap
System,completed,50730,12/01/21 12:13, Data Integration Introductions - slides
Page,viewed,50730,12/01/21 12:13, Data Integration Introductions - slides
System,completed,50730,12/01/21 12:13, Lab 2 - Data Integration
H5P,viewed,37389,12/01/21 12:09, Lab 3 - Data Integration
H5P,viewed,37389,12/01/21 12:08, Lab 3 - Data Integration
System,completed,37389,12/01/21 12:08, Lab 3 - Data Integration
H5P,viewed,58769,12/01/21 12:05, Lab 3 - Data Integration
System,completed,58769,12/01/21 12:05, Lab 3 - Data Integration
System,completed,58769,12/01/21 12:04, Lab 2 - Data Integration - mindmap
URL,viewed,58769,12/01/21 12:04, Lab 2 - Data Integration - mindmap
System,completed,58769,12/01/21 12:04, Lab 2 - Data Integration
H5P,viewed,50730,12/01/21 12:03, Lab 2 - Data Integration
System,completed,50730,12/01/21 12:03, Lab 2 - Data Integration
System,completed,50730,12/01/21 12:03, Lab 1 - Data Integration
URL,viewed,67191,12/01/21 11:58, Lab 4 - Data Integration - mindmap
System,completed,67191,12/01/21 11:58, Lab 4 - Data Integration - mindmap
System,completed,67052,12/01/21 11:57, Lab 4 - Data Integration - mindmap
URL,viewed,67052,12/01/21 11:57, Lab 4 - Data Integration - mindmap
System,completed,67191,12/01/21 11:57, Lab 4 - Data Integration
System,completed,67052,12/01/21 11:57, Lab 4 - Data Integration
System,completed,49695,12/01/21 11:57, Lab 4 - Data Integration - mindmap
URL,viewed,49695,12/01/21 11:57, Lab 4 - Data Integration - mindmap
H5P,viewed,50730,12/01/21 11:54, Lab 1 - Data Integration
System,completed,50730,12/01/21 11:54, Lab 1 - Data Integration
System,completed,50730,12/01/21 11:54, Data Integration Introduction
H5P,viewed,67190,12/01/21 11:51, Lab 3 - Data Integration
H5P,viewed,50730,12/01/21 11:50, Data Integration Introduction
H5P,viewed,67052,12/01/21 11:50, Lab 4 - Data Integration
H5P,viewed,67190,12/01/21 11:50, Lab 3 - Data Integration
System,completed,67190,12/01/21 11:50, Lab 3 - Data Integration
System,completed,67190,12/01/21 11:50, Lab 2 - Data Integration - mindmap
URL,viewed,67190,12/01/21 11:50, Lab 2 - Data Integration - mindmap
System,completed,67190,12/01/21 11:50, Lab 2 - Data Integration
H5P,viewed,58769,12/01/21 11:48, Lab 2 - Data Integration
System,completed,58769,12/01/21 11:48, Lab 2 - Data Integration
System,completed,58769,12/01/21 11:47, Lab 1 - Data Integration - mindmap
URL,viewed,58769,12/01/21 11:47, Lab 1 - Data Integration - mindmap
H5P,viewed,5359,12/01/21 11:47, Lab 3 - Data Integration
System,completed,5359,12/01/21 11:47, Lab 3 - Data Integration
System,completed,58769,12/01/21 11:47, Lab 1 - Data Integration
H5P,viewed,67191,12/01/21 11:43, Lab 4 - Data Integration
System,completed,67191,12/01/21 11:43, Lab 4 - Data Integration
System,completed,28056,12/01/21 11:42, Lab 4 - Data Integration
System,completed,50496,12/01/21 11:42, Lab 4 - Data Integration
H5P,viewed,50730,12/01/21 11:38, Data Integration Introduction
System,completed,50730,12/01/21 11:38, Data Integration Introduction
H5P,viewed,67108,12/01/21 11:38, Lab 4 - Data Integration
System,completed,67108,12/01/21 11:38, Lab 4 - Data Integration
System,completed,37205,12/01/21 11:38, Lab 3 - Data Integration - mindmap
URL,viewed,37205,12/01/21 11:38, Lab 3 - Data Integration - mindmap
URL,viewed,67256,12/01/21 11:37, Lab 3 - Data Integration - mindmap
System,completed,67152,12/01/21 11:37, Lab 3 - Data Integration
H5P,viewed,28056,12/01/21 11:35, Lab 4 - Data Integration
System,completed,28056,12/01/21 11:35, Lab 4 - Data Integration
System,completed,28056,12/01/21 11:35, Lab 3 - Data Integration - mindmap
URL,viewed,28056,12/01/21 11:35, Lab 3 - Data Integration - mindmap
H5P,viewed,50496,12/01/21 11:34, Lab 4 - Data Integration
System,completed,50496,12/01/21 11:34, Lab 4 - Data Integration
System,completed,50496,12/01/21 11:34, Lab 3 - Data Integration - mindmap
URL,viewed,50496,12/01/21 11:34, Lab 3 - Data Integration - mindmap
System,completed,37205,12/01/21 11:34, Lab 3 - Data Integration
System,completed,50496,12/01/21 11:34, Lab 3 - Data Integration
H5P,viewed,58769,12/01/21 11:34, Lab 1 - Data Integration
System,completed,58769,12/01/21 11:34, Lab 1 - Data Integration
System,completed,67256,12/01/21 11:34, Lab 3 - Data Integration - mindmap
URL,viewed,67256,12/01/21 11:34, Lab 3 - Data Integration - mindmap
System,completed,58769,12/01/21 11:34, Data Integration Introductions - slides
Page,viewed,58769,12/01/21 11:34, Data Integration Introductions - slides
System,completed,67256,12/01/21 11:34, Lab 3 - Data Integration
System,completed,49695,12/01/21 11:33, Lab 4 - Data Integration
System,completed,58769,12/01/21 11:33, Data Integration Introduction
System,completed,28056,12/01/21 11:33, Lab 3 - Data Integration
H5P,viewed,67052,12/01/21 11:33, Lab 4 - Data Integration
System,completed,67052,12/01/21 11:33, Lab 4 - Data Integration
System,completed,67183,12/01/21 11:31, Lab 2 - Data Integration - mindmap
URL,viewed,67183,12/01/21 11:31, Lab 2 - Data Integration - mindmap
System,completed,67183,12/01/21 11:31, Lab 2 - Data Integration
H5P,viewed,58743,12/01/21 11:28, Lab 3 - Data Integration
System,completed,58743,12/01/21 11:28, Lab 3 - Data Integration
System,completed,58743,12/01/21 11:28, Lab 2 - Data Integration - mindmap
URL,viewed,58743,12/01/21 11:28, Lab 2 - Data Integration - mindmap
H5P,viewed,50496,12/01/21 11:27, Lab 3 - Data Integration
H5P,viewed,58769,12/01/21 11:27, Data Integration Introduction
H5P,viewed,49695,12/01/21 11:25, Lab 4 - Data Integration
System,completed,49695,12/01/21 11:25, Lab 4 - Data Integration
H5P,viewed,28056,12/01/21 11:25, Lab 3 - Data Integration
System,completed,28056,12/01/21 11:25, Lab 3 - Data Integration
H5P,viewed,37205,12/01/21 11:25, Lab 3 - Data Integration
System,completed,37205,12/01/21 11:25, Lab 3 - Data Integration
H5P,viewed,50496,12/01/21 11:24, Lab 3 - Data Integration
H5P,viewed,50496,12/01/21 11:22, Lab 3 - Data Integration
System,completed,50496,12/01/21 11:22, Lab 3 - Data Integration
H5P,viewed,58769,12/01/21 11:22, Data Integration Introduction
System,completed,58769,12/01/21 11:22, Data Integration Introduction
System,completed,49695,12/01/21 11:22, Lab 3 - Data Integration - mindmap
URL,viewed,49695,12/01/21 11:22, Lab 3 - Data Integration - mindmap
H5P,viewed,28095,12/01/21 11:22, Lab 4 - Data Integration
System,completed,28095,12/01/21 11:22, Lab 4 - Data Integration
System,completed,37389,12/01/21 11:20, Lab 2 - Data Integration - mindmap
URL,viewed,37389,12/01/21 11:20, Lab 2 - Data Integration - mindmap
H5P,viewed,52700,12/01/21 11:20, Data Integration Introduction
System,completed,52700,12/01/21 11:20, Data Integration Introduction
H5P,viewed,67183,12/01/21 11:20, Lab 2 - Data Integration
System,completed,67183,12/01/21 11:20, Lab 2 - Data Integration
System,completed,37389,12/01/21 11:20, Lab 2 - Data Integration
URL,viewed,67052,12/01/21 11:19, Lab 3 - Data Integration - mindmap
System,completed,58743,12/01/21 11:18, Lab 2 - Data Integration
System,completed,49695,12/01/21 11:18, Lab 3 - Data Integration
System,completed,67052,12/01/21 11:17, Lab 3 - Data Integration - mindmap
URL,viewed,67052,12/01/21 11:17, Lab 3 - Data Integration - mindmap
System,completed,67052,12/01/21 11:17, Lab 3 - Data Integration
H5P,viewed,55138,12/01/21 11:15, Lab 3 - Data Integration
System,completed,55138,12/01/21 11:15, Lab 3 - Data Integration
System,completed,55138,12/01/21 11:15, Lab 2 - Data Integration - mindmap
URL,viewed,55138,12/01/21 11:15, Lab 2 - Data Integration - mindmap
System,completed,55138,12/01/21 11:15, Lab 2 - Data Integration
URL,viewed,67108,12/01/21 11:11, Lab 3 - Data Integration - mindmap
H5P,viewed,37389,12/01/21 11:08, Lab 2 - Data Integration
System,completed,37389,12/01/21 11:08, Lab 2 - Data Integration
System,completed,67108,12/01/21 11:06, Lab 3 - Data Integration - mindmap
URL,viewed,67108,12/01/21 11:06, Lab 3 - Data Integration - mindmap
System,completed,67108,12/01/21 11:05, Lab 3 - Data Integration
System,completed,67191,12/01/21 11:04, Lab 3 - Data Integration - mindmap
URL,viewed,67191,12/01/21 11:04, Lab 3 - Data Integration - mindmap
System,completed,67191,12/01/21 11:04, Lab 3 - Data Integration
System,completed,28095,12/01/21 11:04, Weka Machine Learning tool
System,completed,28095,12/01/21 11:04,  Netbeans Java EE
System,completed,28095,12/01/21 11:04, Pentaho Data Integration tool
URL,viewed,28095,12/01/21 11:04, Pentaho Data Integration tool
System,completed,28095,12/01/21 11:03, Lab 3 - Data Integration - mindmap
URL,viewed,28095,12/01/21 11:03, Lab 3 - Data Integration - mindmap
System,completed,28095,12/01/21 11:03, Lab 3 - Data Integration
H5P,viewed,58743,12/01/21 11:03, Lab 2 - Data Integration
System,completed,58743,12/01/21 11:03, Lab 2 - Data Integration
System,completed,58743,12/01/21 11:03, Lab 1 - Data Integration - mindmap
URL,viewed,58743,12/01/21 11:03, Lab 1 - Data Integration - mindmap
System,completed,58743,12/01/21 11:02, Lab 1 - Data Integration
H5P,viewed,67256,12/01/21 11:01, Lab 3 - Data Integration
System,completed,67256,12/01/21 11:01, Lab 3 - Data Integration
System,completed,67256,12/01/21 11:00, Lab 2 - Data Integration - mindmap
URL,viewed,67256,12/01/21 11:00, Lab 2 - Data Integration - mindmap
System,completed,67256,12/01/21 10:59, Lab 2 - Data Integration
H5P,viewed,55138,12/01/21 10:55, Lab 2 - Data Integration
System,completed,55138,12/01/21 10:55, Lab 2 - Data Integration
System,completed,55138,12/01/21 10:55, Lab 1 - Data Integration - mindmap
URL,viewed,55138,12/01/21 10:55, Lab 1 - Data Integration - mindmap
H5P,viewed,67152,12/01/21 10:55, Lab 3 - Data Integration
System,completed,67152,12/01/21 10:55, Lab 3 - Data Integration
System,completed,55138,12/01/21 10:55, Lab 1 - Data Integration
System,completed,67152,12/01/21 10:55, Lab 2 - Data Integration - mindmap
URL,viewed,67152,12/01/21 10:55, Lab 2 - Data Integration - mindmap
System,completed,67152,12/01/21 10:54, Lab 2 - Data Integration
H5P,viewed,28095,12/01/21 10:53, Lab 3 - Data Integration
H5P,viewed,52798,12/01/21 10:51, Lab 2 - Data Integration
URL,viewed,28056,12/01/21 10:49, Lab 2 - Data Integration - mindmap
H5P,viewed,67052,12/01/21 10:49, Lab 3 - Data Integration
System,completed,67052,12/01/21 10:49, Lab 3 - Data Integration
H5P,viewed,67108,12/01/21 10:49, Lab 3 - Data Integration
System,completed,67108,12/01/21 10:49, Lab 3 - Data Integration
URL,viewed,50496,12/01/21 10:48, Lab 1 - Data Integration - mindmap
H5P,viewed,50496,12/01/21 10:48, Lab 1 - Data Integration
Page,viewed,50496,12/01/21 10:48, Data Integration Introductions - slides
H5P,viewed,67191,12/01/21 10:48, Lab 3 - Data Integration
System,completed,67191,12/01/21 10:48, Lab 3 - Data Integration
H5P,viewed,58743,12/01/21 10:47, Lab 1 - Data Integration
System,completed,58743,12/01/21 10:47, Data Integration Introductions - slides
Page,viewed,58743,12/01/21 10:47, Data Integration Introductions - slides
System,completed,58743,12/01/21 10:47, Lab 1 - Data Integration
System,completed,58743,12/01/21 10:46, Data Integration Introduction
H5P,viewed,52798,12/01/21 10:45, Lab 2 - Data Integration
H5P,viewed,49695,12/01/21 10:45, Lab 3 - Data Integration
System,completed,49695,12/01/21 10:45, Lab 3 - Data Integration
H5P,viewed,58743,12/01/21 10:42, Data Integration Introduction
URL,viewed,55138,12/01/21 10:41, Pentaho Data Integration tool
H5P,viewed,28095,12/01/21 10:41, Lab 3 - Data Integration
URL,viewed,28095,12/01/21 10:40, Lab 2 - Data Integration - mindmap
System,completed,28095,12/01/21 10:40, Lab 2 - Data Integration - mindmap
H5P,viewed,28095,12/01/21 10:40, Lab 3 - Data Integration
System,completed,28095,12/01/21 10:40, Lab 3 - Data Integration
System,completed,28095,12/01/21 10:38, Lab 2 - Data Integration
H5P,viewed,58743,12/01/21 10:37, Data Integration Introduction
H5P,viewed,58743,12/01/21 10:36, Data Integration Introduction
System,completed,5359,12/01/21 10:34, Weka Machine Learning tool
System,completed,5359,12/01/21 10:34,  Netbeans Java EE
System,completed,5359,12/01/21 10:34, Pentaho Data Integration tool
URL,viewed,5359,12/01/21 10:34,  Netbeans Java EE
URL,viewed,5359,12/01/21 10:34, Pentaho Data Integration tool
URL,viewed,5359,12/01/21 10:33, Lab 2 - Data Integration - mindmap
System,completed,5359,12/01/21 10:33, Lab 2 - Data Integration - mindmap
System,completed,5359,12/01/21 10:33, Lab 2 - Data Integration
H5P,viewed,37389,12/01/21 10:33, Lab 1 - Data Integration
H5P,viewed,52798,12/01/21 10:33, Lab 2 - Data Integration
System,completed,37389,12/01/21 10:32, Lab 1 - Data Integration - mindmap
URL,viewed,37389,12/01/21 10:32, Lab 1 - Data Integration - mindmap
System,completed,37389,12/01/21 10:32, Lab 1 - Data Integration
System,completed,67108,12/01/21 10:30, Lab 2 - Data Integration - mindmap
URL,viewed,67108,12/01/21 10:30, Lab 2 - Data Integration - mindmap
H5P,viewed,67052,12/01/21 10:29, Lab 2 - Data Integration
System,completed,67052,12/01/21 10:28, Lab 2 - Data Integration - mindmap
URL,viewed,67052,12/01/21 10:28, Lab 2 - Data Integration - mindmap
System,completed,28056,12/01/21 10:26, Lab 2 - Data Integration - mindmap
URL,viewed,28056,12/01/21 10:26, Lab 2 - Data Integration - mindmap
System,completed,28056,12/01/21 10:26, Lab 2 - Data Integration
System,completed,50496,12/01/21 10:24, Lab 2 - Data Integration - mindmap
URL,viewed,50496,12/01/21 10:24, Lab 2 - Data Integration - mindmap
System,completed,67052,12/01/21 10:24, Lab 2 - Data Integration
System,completed,50496,12/01/21 10:23, Lab 2 - Data Integration
System,completed,37205,12/01/21 10:23, Lab 2 - Data Integration - mindmap
URL,viewed,37205,12/01/21 10:23, Lab 2 - Data Integration - mindmap
System,completed,67191,12/01/21 10:23, Lab 2 - Data Integration - mindmap
URL,viewed,67191,12/01/21 10:23, Lab 2 - Data Integration - mindmap
System,completed,37205,12/01/21 10:23, Lab 2 - Data Integration
System,completed,67191,12/01/21 10:22, Lab 2 - Data Integration
System,completed,67108,12/01/21 10:22, Lab 1 - Data Integration - mindmap
URL,viewed,67108,12/01/21 10:22, Lab 1 - Data Integration - mindmap
System,completed,67108,12/01/21 10:22, Lab 2 - Data Integration
H5P,viewed,5359,12/01/21 10:22, Lab 2 - Data Integration
System,completed,5359,12/01/21 10:22, Lab 2 - Data Integration
System,completed,5359,12/01/21 10:22, Lab 1 - Data Integration - mindmap
URL,viewed,5359,12/01/21 10:22, Lab 1 - Data Integration - mindmap
System,completed,5359,12/01/21 10:22, Lab 1 - Data Integration
System,completed,49695,12/01/21 10:20, Lab 2 - Data Integration - mindmap
URL,viewed,49695,12/01/21 10:20, Lab 2 - Data Integration - mindmap
System,completed,49695,12/01/21 10:20, Lab 2 - Data Integration
H5P,viewed,28095,12/01/21 10:20, Lab 2 - Data Integration
System,completed,28095,12/01/21 10:20, Lab 2 - Data Integration
H5P,viewed,52798,12/01/21 10:17, Lab 2 - Data Integration
System,completed,52798,12/01/21 10:17, Lab 2 - Data Integration
System,completed,52798,12/01/21 10:17, Lab 1 - Data Integration - mindmap
URL,viewed,52798,12/01/21 10:17, Lab 1 - Data Integration - mindmap
H5P,viewed,37389,12/01/21 10:17, Lab 1 - Data Integration
System,completed,37389,12/01/21 10:17, Lab 1 - Data Integration
System,completed,52798,12/01/21 10:17, Lab 1 - Data Integration
H5P,viewed,55138,12/01/21 10:14, Lab 1 - Data Integration
System,completed,55138,12/01/21 10:14, Lab 1 - Data Integration
System,completed,55138,12/01/21 10:14, Data Integration Introductions - slides
Page,viewed,55138,12/01/21 10:14, Data Integration Introductions - slides
System,completed,55138,12/01/21 10:14, Data Integration Introduction
H5P,viewed,67052,12/01/21 10:14, Lab 2 - Data Integration
H5P,viewed,50496,12/01/21 10:13, Lab 2 - Data Integration
System,completed,50496,12/01/21 10:13, Lab 2 - Data Integration
H5P,viewed,37205,12/01/21 10:13, Lab 2 - Data Integration
System,completed,37205,12/01/21 10:13, Lab 2 - Data Integration
H5P,viewed,67052,12/01/21 10:13, Lab 1 - Data Integration
URL,viewed,50496,12/01/21 10:13, Lab 1 - Data Integration - mindmap
System,completed,37205,12/01/21 10:12, Lab 1 - Data Integration - mindmap
URL,viewed,37205,12/01/21 10:12, Lab 1 - Data Integration - mindmap
System,completed,37205,12/01/21 10:12, Lab 1 - Data Integration
System,completed,50496,12/01/21 10:12, Lab 1 - Data Integration - mindmap
URL,viewed,50496,12/01/21 10:12, Lab 1 - Data Integration - mindmap
URL,viewed,67152,12/01/21 10:12, Lab 1 - Data Integration - mindmap
System,completed,50496,12/01/21 10:12, Lab 1 - Data Integration
H5P,viewed,49695,12/01/21 10:11, Lab 2 - Data Integration
System,completed,49695,12/01/21 10:11, Lab 2 - Data Integration
System,completed,49695,12/01/21 10:11, Lab 1 - Data Integration - mindmap
URL,viewed,49695,12/01/21 10:11, Lab 1 - Data Integration - mindmap
System,completed,49695,12/01/21 10:11, Lab 1 - Data Integration
H5P,viewed,58743,12/01/21 10:10, Data Integration Introduction
System,completed,58743,12/01/21 10:10, Data Integration Introduction
System,completed,37389,12/01/21 10:09, Data Integration Introductions - slides
Page,viewed,37389,12/01/21 10:09, Data Integration Introductions - slides
System,completed,37389,12/01/21 10:09, Data Integration Introduction
H5P,viewed,52798,12/01/21 10:06, Lab 1 - Data Integration
System,completed,52798,12/01/21 10:06, Lab 1 - Data Integration
System,completed,28095,12/01/21 10:06, Lab 1 - Data Integration - mindmap
URL,viewed,28095,12/01/21 10:06, Lab 1 - Data Integration - mindmap
H5P,viewed,67152,12/01/21 10:06, Lab 2 - Data Integration
System,completed,67152,12/01/21 10:06, Lab 2 - Data Integration
System,completed,67152,12/01/21 10:06, Lab 1 - Data Integration - mindmap
URL,viewed,67152,12/01/21 10:06, Lab 1 - Data Integration - mindmap
System,completed,52798,12/01/21 10:06, Data Integration Introductions - slides
Page,viewed,52798,12/01/21 10:06, Data Integration Introductions - slides
System,completed,67152,12/01/21 10:06, Lab 1 - Data Integration
System,completed,52798,12/01/21 10:05, Data Integration Introduction
System,completed,28095,12/01/21 10:05, Lab 1 - Data Integration
H5P,viewed,49695,12/01/21 10:04, Lab 1 - Data Integration
System,completed,49695,12/01/21 10:04, Lab 1 - Data Integration
H5P,viewed,50496,12/01/21 10:04, Lab 1 - Data Integration
System,completed,50496,12/01/21 10:04, Lab 1 - Data Integration
System,completed,49695,12/01/21 10:04, Data Integration Introductions - slides
Page,viewed,49695,12/01/21 10:04, Data Integration Introductions - slides
System,completed,50496,12/01/21 10:04, Data Integration Introductions - slides
Page,viewed,50496,12/01/21 10:04, Data Integration Introductions - slides
H5P,viewed,67190,12/01/21 10:04, Lab 2 - Data Integration
System,completed,49695,12/01/21 10:04, Data Integration Introduction
System,completed,50496,12/01/21 10:04, Data Integration Introduction
H5P,viewed,37205,12/01/21 10:01, Lab 1 - Data Integration
System,completed,37205,12/01/21 10:01, Lab 1 - Data Integration
System,completed,37205,12/01/21 10:01, Data Integration Introductions - slides
Page,viewed,37205,12/01/21 10:01, Data Integration Introductions - slides
H5P,viewed,50496,12/01/21 10:00, Data Integration Introduction
System,completed,50496,12/01/21 10:00, Data Integration Introduction
H5P,viewed,49695,12/01/21 10:00, Data Integration Introduction
H5P,viewed,37389,12/01/21 09:57, Data Integration Introduction
System,completed,37389,12/01/21 09:57, Data Integration Introduction
H5P,viewed,28056,12/01/21 09:56, Lab 2 - Data Integration
System,completed,28056,12/01/21 09:56, Lab 2 - Data Integration
System,completed,28056,12/01/21 09:56, Lab 1 - Data Integration - mindmap
URL,viewed,28056,12/01/21 09:56, Lab 1 - Data Integration - mindmap
System,completed,37205,12/01/21 09:55, Data Integration Introduction
URL,viewed,67191,12/01/21 09:55, Lab 1 - Data Integration - mindmap
System,completed,28056,12/01/21 09:53, Lab 1 - Data Integration
H5P,viewed,67256,12/01/21 09:53, Lab 2 - Data Integration
System,completed,67256,12/01/21 09:53, Lab 2 - Data Integration
H5P,viewed,49695,12/01/21 09:52, Data Integration Introduction
H5P,viewed,49695,12/01/21 09:51, Data Integration Introduction
System,completed,49695,12/01/21 09:51, Data Integration Introduction
H5P,viewed,37205,12/01/21 09:50, Data Integration Introduction
System,completed,37205,12/01/21 09:50, Data Integration Introduction
H5P,viewed,67052,12/01/21 09:50, Lab 2 - Data Integration
System,completed,67052,12/01/21 09:50, Lab 2 - Data Integration
System,completed,67256,12/01/21 09:49, Lab 1 - Data Integration - mindmap
URL,viewed,67256,12/01/21 09:49, Lab 1 - Data Integration - mindmap
H5P,viewed,67108,12/01/21 09:49, Lab 2 - Data Integration
System,completed,67108,12/01/21 09:49, Lab 2 - Data Integration
System,completed,67256,12/01/21 09:49, Lab 1 - Data Integration
H5P,viewed,55138,12/01/21 09:48, Data Integration Introduction
H5P,viewed,28095,12/01/21 09:48, Lab 1 - Data Integration
System,completed,28095,12/01/21 09:48, Lab 1 - Data Integration
System,completed,28095,12/01/21 09:48, Data Integration Introductions - slides
Page,viewed,28095,12/01/21 09:48, Data Integration Introductions - slides
H5P,viewed,52798,12/01/21 09:47, Data Integration Introduction
System,completed,52798,12/01/21 09:47, Data Integration Introduction
System,completed,28095,12/01/21 09:46, Data Integration Introduction
H5P,viewed,67190,12/01/21 09:41, Lab 2 - Data Integration
System,completed,67190,12/01/21 09:41, Lab 2 - Data Integration
System,completed,67190,12/01/21 09:41, Lab 1 - Data Integration - mindmap
URL,viewed,67190,12/01/21 09:41, Lab 1 - Data Integration - mindmap
System,completed,67190,12/01/21 09:41, Lab 1 - Data Integration
Page,viewed,52700,12/01/21 09:41, Fundamental Concept slides
Page,viewed,52700,12/01/21 09:41, Course Presentation slides
Page,viewed,52700,12/01/21 09:40, Course Presentation slides
H5P,viewed,52798,12/01/21 09:37, Fundamental Concepts
H5P,viewed,67191,12/01/21 09:37, Lab 2 - Data Integration
System,completed,67191,12/01/21 09:37, Lab 2 - Data Integration
System,completed,67191,12/01/21 09:36, Lab 1 - Data Integration - mindmap
URL,viewed,67191,12/01/21 09:36, Lab 1 - Data Integration - mindmap
System,completed,67191,12/01/21 09:36, Lab 1 - Data Integration
System,completed,67108,12/01/21 09:36, Lab 1 - Data Integration
System,completed,67052,12/01/21 09:35, Lab 1 - Data Integration - mindmap
URL,viewed,67052,12/01/21 09:35, Lab 1 - Data Integration - mindmap
System,completed,67052,12/01/21 09:35, Lab 1 - Data Integration
H5P,viewed,67052,12/01/21 09:29, Lab 1 - Data Integration
H5P,viewed,52798,12/01/21 09:29, Fundamental Concepts
System,completed,67183,12/01/21 09:28, Lab 1 - Data Integration - mindmap
URL,viewed,67183,12/01/21 09:28, Lab 1 - Data Integration - mindmap
System,completed,67183,12/01/21 09:28, Lab 1 - Data Integration
H5P,viewed,67108,12/01/21 09:25, Lab 1 - Data Integration
H5P,viewed,67239,12/01/21 09:22, Lab 1 - Data Integration
H5P,viewed,28056,12/01/21 09:22, Lab 1 - Data Integration
System,completed,28056,12/01/21 09:22, Lab 1 - Data Integration
System,completed,28056,12/01/21 09:21, Data Integration Introductions - slides
Page,viewed,28056,12/01/21 09:21, Data Integration Introductions - slides
System,completed,28056,12/01/21 09:20, Data Integration Introduction
H5P,viewed,28095,12/01/21 09:20, Data Integration Introduction
System,completed,28095,12/01/21 09:20, Data Integration Introduction
H5P,viewed,55138,12/01/21 09:20, Data Integration Introduction
System,completed,55138,12/01/21 09:20, Data Integration Introduction
H5P,viewed,28056,12/01/21 09:17, Data Integration Introduction
System,completed,28056,12/01/21 09:17, Data Integration Introduction
H5P,viewed,67239,12/01/21 09:16, Lab 1 - Data Integration
System,completed,67239,12/01/21 09:16, Lab 1 - Data Integration
System,completed,67239,12/01/21 09:16, Data Integration Introduction
H5P,viewed,67190,12/01/21 09:15, Lab 1 - Data Integration
System,completed,67190,12/01/21 09:15, Lab 1 - Data Integration
System,completed,67190,12/01/21 09:15, Data Integration Introductions - slides
Page,viewed,67190,12/01/21 09:15, Data Integration Introductions - slides
H5P,viewed,67052,12/01/21 09:15, Lab 1 - Data Integration
System,completed,67190,12/01/21 09:14, Data Integration Introduction
H5P,viewed,67191,12/01/21 09:14, Lab 1 - Data Integration
System,completed,67191,12/01/21 09:14, Lab 1 - Data Integration
System,completed,67191,12/01/21 09:14, Data Integration Introductions - slides
Page,viewed,67191,12/01/21 09:14, Data Integration Introductions - slides
System,completed,67191,12/01/21 09:14, Data Integration Introduction
URL,viewed,67256,12/01/21 09:12, Pentaho Data Integration tool
H5P,viewed,67052,12/01/21 09:11, Lab 1 - Data Integration
H5P,viewed,67256,12/01/21 09:10, Lab 1 - Data Integration
System,completed,67256,12/01/21 09:10, Lab 1 - Data Integration
System,completed,5359,12/01/21 09:10, Data Integration Introductions - slides
Page,viewed,5359,12/01/21 09:10, Data Integration Introductions - slides
H5P,viewed,67191,12/01/21 09:10, Data Integration Introduction
H5P,viewed,5359,12/01/21 09:09, Lab 1 - Data Integration
System,completed,5359,12/01/21 09:09, Lab 1 - Data Integration
System,completed,5359,12/01/21 09:09, Data Integration Introduction
System,completed,67256,12/01/21 09:09, Data Integration Introductions - slides
Page,viewed,67256,12/01/21 09:09, Data Integration Introductions - slides
H5P,viewed,67152,12/01/21 09:07, Lab 1 - Data Integration
System,completed,67152,12/01/21 09:07, Lab 1 - Data Integration
System,completed,67152,12/01/21 09:07, Data Integration Introductions - slides
Page,viewed,67152,12/01/21 09:07, Data Integration Introductions - slides
H5P,viewed,67108,12/01/21 09:07, Lab 1 - Data Integration
System,completed,67108,12/01/21 09:07, Lab 1 - Data Integration
System,completed,67152,12/01/21 09:07, Data Integration Introduction
H5P,viewed,67052,12/01/21 09:06, Lab 1 - Data Integration
System,completed,67052,12/01/21 09:06, Lab 1 - Data Integration
System,completed,67256,12/01/21 09:06, Data Integration Introduction
System,completed,67108,12/01/21 09:06, Data Integration Introductions - slides
